,2007-11-25 00:00:00+00:00,2007-12-02 00:00:00+00:00,2007-12-09 00:00:00+00:00,2007-12-16 00:00:00+00:00,2007-12-23 00:00:00+00:00,2007-12-30 00:00:00+00:00,2008-01-06 00:00:00+00:00,2008-01-13 00:00:00+00:00,2008-01-20 00:00:00+00:00,2008-01-27 00:00:00+00:00,2008-02-03 00:00:00+00:00,2008-02-10 00:00:00+00:00,2008-02-17 00:00:00+00:00,2008-02-24 00:00:00+00:00,2008-03-02 00:00:00+00:00,2008-03-09 00:00:00+00:00,2008-03-16 00:00:00+00:00,2008-03-23 00:00:00+00:00,2008-03-30 00:00:00+00:00,2008-04-06 00:00:00+00:00,2008-04-13 00:00:00+00:00,2008-04-20 00:00:00+00:00,2008-04-27 00:00:00+00:00,2008-05-04 00:00:00+00:00,2008-05-11 00:00:00+00:00,2008-05-18 00:00:00+00:00,2008-05-25 00:00:00+00:00,2008-06-01 00:00:00+00:00,2008-06-08 00:00:00+00:00,2008-06-15 00:00:00+00:00,2008-06-22 00:00:00+00:00,2008-06-29 00:00:00+00:00,2008-07-06 00:00:00+00:00,2008-07-13 00:00:00+00:00,2008-07-20 00:00:00+00:00,2008-07-27 00:00:00+00:00,2008-08-03 00:00:00+00:00,2008-08-10 00:00:00+00:00,2008-08-17 00:00:00+00:00,2008-08-24 00:00:00+00:00,2008-08-31 00:00:00+00:00,2008-09-07 00:00:00+00:00,2008-09-14 00:00:00+00:00
Equity(2735 [T]),36.433,36.995,37.246,39.831,40.161,41.09,39.589,37.346,35.302,34.471,37.424,35.556,37.033,34.198,34.051,34.227,34.246,36.026,36.818,37.619,36.843,37.051,38.108,39.639,38.118,39.58,38.058,39.412,37.742,36.231,34.009,32.358,32.181,32.58,32.119,31.4,30.44,30.97,31.66,31.17,31.99,31.5,32.549
Equity(167 [AMZN]),81.43,90.56,94.31,89.08,91.26,94.45,88.79,81.08,79.76,77.6,74.63,73.5,72.96,72.08,64.47,64.09,68.22,73.19,69.76,76.87,71.99,80.1,80.86,77.31,72.41,76.46,78.35,81.62,80.63,79.17,81.1,74.66,72.0,68.54,69.12,78.31,75.75,80.51,86.4,85.26,80.81,79.19,81.16
Equity(168 [AN]),16.37,16.5,17.42,15.2,15.48,15.47,13.9,12.98,12.5,14.25,16.59,15.51,15.1,15.46,14.57,14.03,13.74,15.72,14.65,15.95,14.95,15.7,15.7,16.57,16.03,16.46,15.51,15.79,14.45,13.91,11.97,10.44,8.98,8.09,8.25,9.75,10.39,11.87,12.37,11.93,11.35,12.28,13.33
Equity(2739 [TAP]),51.084,53.268,54.891,51.497,52.042,51.567,50.152,49.172,45.71,43.493,45.344,44.641,50.449,52.348,53.549,50.185,51.862,51.921,52.834,54.065,53.718,55.295,54.244,53.092,55.573,57.588,57.876,57.757,57.826,57.478,54.909,53.893,53.843,54.022,57.049,55.845,54.182,49.7,49.412,48.097,47.65,48.3,48.55
Equity(175 [ANF]),76.168,81.385,81.95,81.008,82.228,79.341,74.054,70.294,70.036,74.758,81.404,77.506,74.778,76.861,77.077,72.364,72.782,76.749,72.076,76.212,70.277,73.627,75.019,74.064,73.07,75.745,70.545,72.35,67.138,69.051,67.277,63.878,60.521,52.429,59.096,55.667,55.05,50.206,52.409,51.323,52.45,48.61,50.41
Equity(182 [ANR]),25.72,28.1,30.85,31.32,33.8,33.25,29.69,28.35,24.51,31.73,35.11,35.77,34.93,41.71,40.54,40.95,40.24,37.44,43.48,47.83,46.66,51.82,51.0,50.53,58.46,68.43,73.27,81.68,86.95,94.25,94.8,102.83,85.87,96.8,94.27,88.45,104.44,96.08,90.2,98.67,99.1,80.66,73.5
Equity(184 [ANTM]),81.76,84.21,85.97,86.16,89.46,88.1,87.57,87.63,82.88,74.69,78.92,76.63,75.07,73.93,70.08,67.12,47.09,45.84,43.23,46.2,46.0,48.44,51.07,51.33,52.73,51.53,53.94,55.82,55.44,53.81,48.3,48.08,44.98,44.87,46.25,52.9,51.57,55.83,57.57,54.49,52.79,49.02,50.94
Equity(2761 [TDW]),49.968,48.367,51.097,53.284,55.292,55.599,53.986,52.641,50.266,49.247,53.828,50.909,53.323,54.293,55.693,53.719,51.835,48.582,53.352,56.844,54.959,62.061,62.775,64.46,59.294,63.578,65.602,67.774,68.372,65.494,63.543,63.96,59.739,60.187,58.634,57.638,55.279,54.731,55.637,57.161,60.406,54.68,55.14
Equity(188 [AON]),47.67,49.472,49.096,48.452,48.621,47.532,45.017,44.72,42.987,42.205,44.537,41.626,42.212,42.828,41.338,39.977,39.679,40.911,39.331,42.431,43.543,46.096,46.335,46.823,46.146,47.003,46.275,47.033,46.435,47.671,46.913,46.275,46.494,45.647,45.717,44.541,44.83,47.58,47.4,47.92,47.49,46.85,47.76
Equity(192 [APA]),101.108,96.321,98.958,104.382,107.616,107.925,106.87,104.412,95.519,92.27,98.141,100.293,105.835,109.444,114.432,115.938,117.175,107.488,118.761,126.103,131.61,142.318,137.614,128.636,135.487,143.296,139.222,133.879,133.719,138.273,136.745,136.915,133.01,124.422,110.94,109.6,113.74,105.21,106.74,111.57,114.38,111.43,109.77
Equity(195 [APC]),57.1,56.284,61.097,62.033,65.927,66.694,63.696,61.944,55.5,55.122,59.793,56.227,58.697,61.964,63.477,63.547,64.325,60.505,62.729,63.607,63.627,68.713,68.194,66.918,76.123,77.938,75.814,74.766,76.512,77.211,76.032,74.245,70.471,69.013,63.142,58.889,58.619,53.697,57.521,58.559,61.635,58.19,56.97
Equity(196 [APD]),92.222,97.76,100.454,100.079,99.517,100.408,95.533,89.549,84.367,88.588,91.491,88.36,90.906,92.581,90.49,86.874,88.32,89.311,90.574,96.965,94.167,101.276,100.887,97.821,97.493,101.863,98.04,101.465,102.6,102.271,102.201,98.62,97.12,96.61,97.22,95.39,92.96,89.92,90.55,92.89,91.85,87.21,87.33
Equity(2769 [TEL]),35.001,36.937,36.967,36.097,36.828,37.342,35.09,33.154,32.002,32.966,33.62,34.325,34.801,34.255,32.638,32.172,31.478,32.599,33.561,35.555,34.005,36.724,37.461,39.652,37.999,39.015,37.979,39.961,38.138,38.397,36.664,35.887,35.001,34.91,36.38,36.38,32.74,34.3,34.38,32.9,32.91,30.5,30.39
Equity(198 [APH]),41.143,43.29,46.096,45.541,46.45,47.11,42.874,39.078,38.709,39.218,39.757,37.44,38.309,37.36,36.93,35.892,35.097,35.557,36.636,41.103,41.063,44.911,46.27,47.649,46.27,47.369,45.75,46.6,47.349,48.734,47.854,45.265,44.945,45.195,51.323,48.274,46.924,50.523,51.932,49.483,47.504,44.495,45.0
Equity(201 [APOL]),71.1,76.52,76.65,75.29,73.65,70.31,69.07,76.81,77.12,71.85,80.64,73.94,69.49,62.85,61.38,53.5,59.6,58.76,41.21,48.45,46.76,47.04,47.95,53.62,48.01,46.71,43.43,47.79,47.74,52.24,52.83,47.95,55.18,55.12,59.02,60.73,63.7,62.95,64.68,64.739,63.68,64.87,67.67
Equity(2774 [TEX]),60.24,64.45,66.69,63.49,66.61,65.79,58.44,52.93,50.92,54.76,60.56,54.86,59.8,67.64,67.45,64.45,66.58,58.89,61.72,67.4,65.04,71.75,70.21,72.28,71.23,73.97,70.68,71.35,67.37,64.3,61.48,51.33,45.92,43.59,47.32,49.17,45.22,47.22,51.23,48.72,50.29,38.31,37.5
Equity(2782 [TGNA]),36.274,35.341,34.466,34.333,38.292,37.184,34.071,32.622,33.098,34.5,36.445,32.603,31.027,30.872,29.325,28.497,28.033,29.828,28.142,29.069,27.235,27.59,27.452,28.743,28.931,29.335,28.565,28.407,27.75,25.78,22.87,22.02,19.6,17.77,16.87,17.43,18.02,18.889,20.65,17.67,17.79,17.37,18.5
Equity(2783 [TGT]),56.697,59.474,55.051,51.134,50.261,50.321,47.683,49.537,49.686,51.174,56.578,52.066,52.77,51.776,52.313,51.706,49.549,52.054,49.409,52.373,51.677,54.292,53.675,53.606,51.945,54.709,51.878,53.194,52.357,53.373,49.824,47.721,46.754,44.601,46.724,44.431,44.541,48.588,51.24,52.66,53.02,55.03,57.89
Equity(216 [ARNC]),34.61,35.811,36.343,34.649,35.791,36.293,34.334,31.242,28.653,30.218,33.753,33.415,35.355,36.176,36.76,36.226,37.998,34.326,35.741,38.601,34.791,35.889,35.355,35.917,38.831,42.92,40.035,40.373,39.011,39.249,37.141,35.191,32.605,34.455,33.629,31.64,31.968,31.76,31.81,32.28,32.13,28.3,27.54
Equity(217 [ARO]),26.48,25.55,25.69,26.31,27.35,26.24,26.08,24.49,22.13,25.37,29.03,26.6,26.96,27.0,26.86,26.58,25.75,27.28,26.3,26.9,27.42,29.99,32.91,32.409,33.85,34.55,32.67,34.94,31.91,32.42,33.14,32.13,31.04,30.25,32.11,31.42,31.79,34.4,35.86,33.89,34.86,35.6,36.52
Equity(2797 [TIF]),47.463,45.92,46.781,44.437,45.953,45.765,41.061,35.524,37.201,36.973,40.545,39.553,38.223,37.033,37.35,37.191,37.459,38.461,41.002,42.905,40.713,41.859,44.31,44.111,42.278,48.027,45.944,48.854,45.436,46.502,45.16,42.1,40.32,37.03,39.64,37.24,37.0,41.23,41.59,39.96,44.17,43.0,45.57
Equity(2805 [TJX]),28.246,29.058,30.544,28.622,29.078,28.266,26.998,27.998,28.602,29.929,31.791,30.135,29.837,32.25,31.783,31.038,32.041,33.7,32.449,32.935,29.866,31.823,32.717,31.912,30.938,31.725,31.117,31.955,31.506,32.961,32.363,31.745,31.127,31.247,34.427,32.363,33.958,36.87,35.96,35.99,36.24,34.37,35.03
Equity(2813 [TMO]),57.21,57.64,57.87,57.28,58.46,58.19,55.94,54.99,52.02,51.61,52.38,55.42,57.22,56.17,55.93,53.57,53.3,54.27,56.44,57.95,54.46,56.72,55.97,58.65,56.26,57.94,57.91,59.02,57.92,58.71,57.55,55.32,56.76,57.15,55.94,58.8,60.2,61.0,62.7,61.28,60.56,56.38,57.98
Equity(245 [ATI]),92.299,96.722,94.966,88.929,86.361,86.926,82.098,76.655,66.979,65.432,73.383,75.941,81.751,82.921,76.685,69.467,73.059,72.204,70.962,83.485,77.969,73.894,72.165,72.075,74.699,81.149,73.944,74.721,65.944,65.635,62.407,60.175,52.424,50.163,53.799,45.291,45.799,47.991,48.887,48.66,49.0,44.83,41.96
Equity(2822 [TOL]),18.98,20.67,22.68,20.8,21.09,20.06,17.17,16.27,17.29,21.46,23.72,21.11,20.75,21.32,21.21,19.51,19.47,23.1,22.46,24.47,22.47,23.76,23.48,23.9,22.88,24.92,21.07,21.07,19.3,19.91,20.11,19.16,18.85,17.24,18.92,19.42,19.84,21.09,23.32,23.3,24.88,24.2,26.47
Equity(261 [ATVI]),9.745,11.075,13.395,13.36,14.385,14.635,13.92,13.57,13.45,13.22,13.215,13.345,13.495,13.6,13.61,13.645,13.47,13.275,13.645,13.7,13.55,13.745,13.67,13.58,15.82,16.47,16.42,16.875,17.01,17.185,17.925,16.855,15.45,16.274,18.62,17.72,17.62,16.3,17.075,16.99,16.41,16.87,16.79
Equity(262 [ATW]),39.8,43.625,44.445,44.47,47.83,50.65,51.06,47.08,41.825,42.715,43.685,43.495,45.185,46.555,46.545,43.725,44.88,41.51,45.47,48.345,49.805,55.75,53.35,51.14,52.445,54.695,50.91,50.955,52.185,52.9,52.7,60.015,57.535,54.35,48.45,44.46,46.58,39.54,39.93,41.58,40.66,37.15,37.14
Equity(2851 [TROW]),58.295,60.694,62.026,61.701,60.407,59.638,54.534,51.591,47.31,51.541,51.64,49.282,48.786,49.054,50.075,46.923,46.094,50.416,48.703,54.1,51.123,54.17,59.308,61.399,60.214,61.788,57.217,57.675,58.123,62.83,59.57,56.5,52.67,50.78,54.74,56.62,59.75,60.51,60.3,58.98,59.36,58.36,61.9
Equity(266 [AVB]),96.615,96.722,100.379,90.944,93.162,91.088,82.453,86.221,81.628,90.186,97.349,88.851,90.382,93.954,90.706,90.529,92.551,102.325,94.181,103.005,95.399,100.133,103.866,104.352,98.449,103.183,97.538,100.222,98.192,97.508,91.794,88.21,86.97,87.24,93.32,96.03,99.27,104.53,101.71,101.13,100.0,100.02,104.46
Equity(2857 [TRV]),50.364,51.828,53.137,51.695,52.695,53.117,50.419,50.488,45.317,44.572,48.693,45.681,46.966,46.995,45.533,46.03,44.342,47.175,46.81,48.666,48.666,49.663,49.564,51.39,49.86,50.166,48.508,49.169,46.922,47.508,45.314,43.993,44.033,43.814,43.645,42.037,43.755,44.082,44.152,44.003,43.854,42.98,44.7
Equity(276 [AVP]),40.562,40.444,40.71,38.73,40.326,39.4,38.474,37.902,35.567,34.198,35.341,38.474,38.72,37.542,37.69,36.502,37.69,39.324,38.68,40.552,39.611,39.809,39.77,39.106,38.987,39.127,38.321,38.879,37.037,37.137,35.703,35.275,35.236,35.076,36.042,36.201,42.402,44.144,43.19,43.24,42.83,42.84,44.16
Equity(279 [AVY]),48.898,50.457,51.726,49.511,51.306,52.126,49.169,47.334,45.148,45.031,51.462,48.954,49.686,49.715,50.086,47.096,45.876,46.918,47.007,52.211,48.276,51.67,48.443,49.112,48.512,50.618,48.355,50.745,48.643,47.711,45.856,43.248,42.346,41.959,44.805,43.407,43.714,46.451,47.483,47.81,48.24,48.53,50.0
Equity(2863 [TSN]),14.675,14.796,15.164,14.3,15.223,15.283,13.804,14.012,13.219,13.159,14.3,13.576,13.526,14.459,14.34,15.734,15.873,16.808,16.051,16.739,16.768,18.928,18.062,17.714,17.266,18.172,17.734,18.791,16.138,14.921,14.841,14.602,14.312,14.651,16.317,16.187,14.831,16.266,16.706,15.968,14.52,14.23,13.74
Equity(290 [AXP]),54.984,58.295,56.298,51.682,51.346,50.249,48.738,43.64,43.253,45.068,49.194,44.612,44.741,44.691,41.954,41.19,40.674,45.603,42.797,45.732,43.202,45.333,47.563,50.182,48.748,48.469,45.253,46.149,44.457,44.467,41.002,37.875,40.066,39.21,42.19,36.62,37.19,37.81,39.07,38.79,39.68,39.4,40.52
Equity(294 [AZO]),107.24,111.63,129.87,120.07,122.39,118.85,110.58,106.09,106.06,112.03,121.59,115.62,113.62,115.31,115.08,112.83,113.61,116.64,113.25,116.98,116.96,122.42,123.85,123.9,122.44,127.21,127.28,126.56,121.74,119.52,115.0,120.13,120.18,117.68,126.01,127.87,131.33,138.35,138.59,136.72,137.23,138.19,139.98
Equity(298 [BA]),88.144,91.097,91.707,87.041,87.681,86.874,84.482,79.264,77.177,75.829,81.469,78.477,84.264,82.147,81.9,75.777,75.411,73.996,72.68,74.837,76.034,77.814,83.928,84.769,83.544,84.647,80.98,82.262,72.711,74.659,75.365,66.509,64.074,62.892,67.722,63.438,61.63,67.86,64.45,65.55,65.56,62.89,63.91
Equity(300 [BAC]),40.222,43.0,42.906,39.87,39.643,38.867,37.685,36.409,34.016,37.335,42.584,39.87,40.381,40.286,37.581,35.327,34.318,40.25,36.606,37.895,35.52,37.077,36.827,38.26,35.241,34.779,32.625,32.702,29.902,29.196,26.568,24.108,21.961,21.245,26.951,29.0,32.676,31.617,30.098,29.617,30.529,32.229,34.73
Equity(2893 [TWX]),16.465,17.061,17.2,16.695,16.419,16.458,15.727,15.826,15.361,14.788,15.885,15.41,16.508,16.3,15.489,14.744,13.921,14.07,13.762,14.486,14.159,14.725,15.141,15.647,15.786,16.342,15.786,15.818,15.21,15.369,14.543,14.363,14.632,13.726,14.642,14.552,14.174,15.539,16.106,15.977,16.37,15.25,15.72
Equity(309 [BAX]),57.076,59.028,59.62,57.482,58.887,58.056,57.086,63.043,62.499,60.362,60.866,60.015,58.719,58.986,58.402,57.39,55.89,57.658,57.112,59.486,60.161,60.867,61.572,62.376,60.837,60.857,59.883,60.688,60.742,61.669,62.437,62.706,63.912,65.028,68.717,67.75,68.178,70.919,69.743,70.261,67.54,66.872,68.36
Equity(310 [BBBY]),30.62,31.45,32.34,29.51,29.15,29.11,26.19,26.14,27.05,29.36,32.38,29.88,29.25,28.95,28.34,27.06,28.86,31.16,29.11,31.6,30.23,32.39,33.43,33.1,32.189,33.78,30.85,31.86,30.47,30.03,28.81,29.06,28.42,27.25,29.26,28.01,27.57,29.42,29.97,30.36,30.66,31.12,32.67
Equity(2896 [TXN]),30.576,31.229,32.128,32.93,33.434,33.128,30.2,29.577,29.141,29.468,31.282,29.377,29.903,29.942,29.734,29.079,27.997,28.067,28.126,29.665,29.198,29.377,29.337,29.576,29.686,31.657,31.618,32.344,31.11,30.044,29.277,28.391,27.326,27.385,28.7,23.9,24.14,25.74,25.52,24.65,24.51,22.64,22.38
Equity(2898 [TXT]),66.211,68.257,72.537,70.565,69.425,71.031,64.921,58.594,53.06,52.921,56.789,55.421,56.76,56.313,53.725,54.181,52.647,53.344,54.4,57.796,56.929,60.724,61.142,61.75,60.625,62.178,60.276,62.298,58.712,58.18,51.66,47.93,47.84,46.03,41.6,42.81,43.06,43.71,42.33,38.5,41.1,39.28,39.07
Equity(318 [BBT]),32.311,34.288,34.221,31.047,30.353,29.536,26.001,27.227,28.445,32.883,35.581,32.294,32.149,32.864,30.099,29.093,30.292,33.908,31.385,32.912,31.303,33.852,34.587,35.773,33.391,33.607,32.086,30.852,27.509,25.98,24.215,23.254,22.499,22.12,26.42,26.94,29.04,30.37,30.09,28.74,30.0,31.82,34.27
Equity(2907 [UAL]),37.621,38.285,39.641,34.385,33.431,32.253,31.0,32.07,32.94,34.87,41.14,39.96,37.35,35.49,30.3,28.09,22.68,23.17,21.19,21.2,22.9,22.85,15.21,15.89,13.71,13.81,7.52,8.54,8.64,6.86,7.16,5.56,3.86,3.63,5.45,7.65,8.2,11.13,14.18,12.72,11.11,12.3,10.92
Equity(321 [BBY]),47.59,50.593,52.238,49.89,52.01,51.822,47.184,43.924,43.974,44.998,48.168,46.409,44.342,43.944,42.742,39.621,39.761,42.146,40.307,42.623,40.923,43.557,44.942,44.773,41.793,44.872,43.158,46.537,44.234,45.55,41.932,39.919,39.59,37.61,39.0,38.29,39.75,42.78,46.84,45.14,44.77,44.92,46.93
Equity(329 [BCR]),83.173,84.118,84.696,83.093,93.244,94.587,90.258,96.06,96.36,91.346,96.599,95.393,96.15,95.772,94.476,92.542,95.632,99.33,97.187,98.283,95.114,97.057,92.596,93.305,91.059,91.089,90.35,91.039,89.272,90.739,88.134,87.994,86.716,88.014,91.14,95.26,92.07,93.36,93.94,95.71,93.45,93.98,95.84
Equity(337 [BDX]),82.411,81.631,81.582,81.646,83.488,84.112,86.894,90.31,86.755,85.745,86.31,89.062,89.468,89.023,89.528,85.523,84.808,87.718,86.646,85.493,84.48,83.755,87.609,87.679,86.407,84.083,83.02,83.884,82.256,82.286,78.777,79.535,82.076,80.9,84.349,84.728,83.581,87.12,87.259,88.196,87.09,85.04,87.36
Equity(338 [BEAM]),76.261,75.173,74.643,73.368,72.27,71.515,69.769,66.69,64.542,66.287,68.063,63.948,63.74,64.095,64.116,63.07,62.389,65.083,63.011,72.937,69.977,70.45,67.569,68.507,68.043,70.842,68.519,68.976,66.276,65.68,63.991,61.918,54.452,53.688,56.587,58.354,56.894,60.22,60.85,58.45,58.82,58.12,61.2
Equity(345 [BEN]),118.381,122.477,120.35,110.407,114.463,113.686,106.326,101.594,90.18,97.999,106.226,97.292,96.535,96.754,93.995,89.373,90.09,98.746,94.426,101.002,97.599,99.755,93.448,101.631,99.725,102.958,97.569,101.012,99.425,106.561,100.214,95.77,91.14,88.4,92.68,96.16,100.38,104.49,105.48,102.0,104.5,100.67,104.83
Equity(351 [BG]),105.493,111.781,123.224,115.015,118.14,118.438,120.398,128.707,108.577,112.329,124.568,108.747,110.295,109.408,110.454,105.93,93.852,89.647,88.979,96.054,103.01,116.732,122.851,110.933,119.652,124.23,116.785,119.13,118.032,117.613,121.924,105.308,96.935,95.927,98.591,100.607,97.983,92.893,90.27,91.43,89.36,82.49,79.95
Equity(352 [BGC]),71.53,74.38,81.27,75.99,75.02,74.76,66.77,62.47,51.29,55.48,60.22,56.84,63.8,62.87,61.72,56.64,57.04,53.36,59.03,65.8,63.77,71.37,71.7,68.29,71.05,72.52,70.49,70.8,67.17,67.42,64.989,59.54,56.74,59.0,59.98,59.54,57.75,56.68,57.14,53.0,49.22,44.84,43.56
Equity(2942 [UNH]),54.023,54.952,56.601,56.681,58.939,58.229,55.951,55.861,54.353,49.956,50.056,48.158,47.698,47.319,46.439,45.171,37.158,35.289,34.37,36.5,35.87,37.25,33.99,33.47,32.94,32.32,34.75,34.21,33.03,30.74,27.12,26.01,22.96,22.16,23.9,27.45,28.13,31.0,33.01,30.61,30.45,27.71,29.16
Equity(2944 [UNM]),23.191,24.586,25.388,23.141,23.537,23.636,22.102,22.181,20.409,20.446,23.228,22.542,23.307,23.933,22.761,21.618,20.953,21.628,21.618,22.87,22.353,23.347,23.702,24.749,23.573,24.45,24.101,24.002,22.676,23.214,22.028,20.942,20.862,20.613,22.247,21.92,23.41,24.21,24.79,24.5,25.41,25.47,26.14
Equity(2945 [UNP]),61.509,62.456,66.764,64.645,62.397,63.243,59.436,56.5,54.687,59.322,63.362,62.065,61.793,61.461,61.773,59.248,61.002,60.659,62.13,66.424,64.709,68.62,69.868,72.994,72.695,76.035,75.617,81.81,77.691,75.318,76.624,73.584,70.614,71.681,72.299,77.232,79.176,82.903,76.614,79.285,83.9,75.46,75.45
Equity(362 [BHI]),81.876,79.847,83.01,82.314,81.607,82.165,79.19,78.892,71.382,71.789,64.005,63.686,66.666,68.749,67.065,67.643,67.603,65.341,67.125,71.919,71.57,80.53,81.606,77.036,80.51,85.201,85.321,88.466,87.068,85.451,84.283,87.597,84.742,81.218,81.717,82.885,83.85,77.2,77.76,80.47,80.01,72.49,69.78
Equity(2947 [UNT]),45.54,44.72,45.58,45.34,44.86,45.83,47.68,46.3,45.74,46.56,50.6,51.45,52.36,54.21,55.15,54.88,55.45,52.95,55.84,59.65,59.35,63.25,64.099,63.6,72.69,75.99,73.97,76.69,79.55,78.83,81.01,81.08,82.43,79.8,75.12,67.92,67.65,60.87,60.85,66.31,67.73,61.53,57.8
Equity(365 [BIDU]),308.86,381.96,390.0,392.91,380.45,398.87,360.999,329.25,273.04,299.47,269.59,233.91,259.1,244.39,251.33,242.93,268.05,207.9,247.21,293.89,284.23,341.0,363.69,361.5,346.28,364.59,328.71,345.06,345.04,326.84,322.89,313.24,316.0,305.08,291.54,332.4,344.17,319.26,321.01,324.02,313.72,270.66,274.38
Equity(366 [BIG]),20.87,18.67,17.95,16.72,16.53,15.77,13.97,12.62,14.41,15.34,17.51,16.49,17.57,17.07,16.85,20.76,20.4,21.8,22.42,23.24,21.27,23.25,25.75,28.31,27.8,28.61,26.91,31.06,30.65,33.82,33.04,32.2,32.34,30.08,29.08,27.79,31.16,32.96,34.71,33.46,29.57,30.9,32.7
Equity(367 [BIIB]),69.51,74.12,74.94,58.79,57.67,57.84,55.22,59.02,59.91,58.92,61.76,61.5,62.2,60.34,58.36,56.2,60.33,59.0,60.73,64.01,64.22,65.0,65.12,62.31,62.07,63.5,61.02,62.75,62.42,59.9,58.01,57.04,58.2,62.2,64.65,69.5,50.01,49.9,54.65,52.38,50.93,48.59,47.5
Equity(2951 [UPL]),66.53,64.9,67.91,69.44,68.63,71.94,71.81,70.58,65.5,65.66,69.97,72.29,75.67,76.94,78.47,75.42,79.1,71.67,77.94,78.97,81.9,85.01,86.35,84.87,86.87,88.77,88.7,86.97,98.55,93.38,95.4,99.69,88.44,86.12,78.01,70.38,70.23,64.54,64.26,65.65,68.15,60.55,55.13
Equity(2952 [UPS]),69.533,72.239,72.719,71.19,70.984,70.16,66.68,68.229,65.846,68.601,72.337,69.636,71.451,70.928,69.301,70.998,68.679,70.702,71.294,73.415,69.942,72.211,71.747,72.3,69.35,70.265,66.542,70.513,68.101,67.823,65.896,59.929,59.046,57.576,60.376,62.104,61.816,65.231,65.668,63.52,64.12,63.89,65.99
Equity(2953 [URBN]),24.75,26.2,28.21,27.46,27.1,26.99,27.1,25.25,24.25,27.04,29.0,30.31,28.58,29.66,28.78,28.97,30.22,30.73,30.27,32.54,30.51,31.73,33.62,33.63,32.9,30.96,29.73,32.189,31.21,33.65,33.87,31.83,31.03,29.26,32.0,30.71,33.0,35.59,35.64,35.61,35.62,36.56,37.2
Equity(2956 [URS]),58.53,57.49,55.27,53.4,54.29,54.8,52.18,45.3,40.96,41.8,46.37,45.39,46.57,48.99,40.28,35.93,33.82,32.369,32.83,37.18,35.84,39.79,41.68,41.47,42.86,46.67,44.08,47.81,46.98,46.3,45.8,43.17,37.81,41.28,41.03,42.14,41.47,46.3,46.91,45.83,47.96,43.24,43.7
Equity(373 [BK]),44.611,47.116,48.099,47.263,48.315,47.647,47.303,45.682,43.212,43.34,47.153,45.612,45.691,45.533,43.33,43.064,42.471,45.819,40.782,40.18,42.145,41.849,44.074,45.008,42.792,45.246,43.269,44.233,40.875,41.392,40.259,38.372,36.803,35.422,35.72,35.06,35.51,37.45,37.13,34.39,34.61,36.34,39.78
Equity(2959 [USB]),29.984,31.791,31.57,31.397,31.012,30.965,28.658,29.057,29.388,32.085,33.097,31.481,31.812,32.036,31.17,30.06,30.732,33.603,32.195,32.729,32.156,33.084,34.395,34.109,33.074,33.429,32.216,32.719,31.615,30.392,29.249,28.31,27.67,25.74,28.39,28.9,30.8,31.46,31.58,31.44,31.86,32.74,33.94
Equity(376 [BKE]),35.443,34.562,37.127,35.933,35.14,33.476,30.295,35.183,37.106,40.231,41.434,40.882,39.265,41.503,44.767,44.343,44.639,46.177,44.097,44.018,44.372,48.794,48.725,48.319,49.211,50.302,46.276,45.443,46.236,47.724,47.545,45.512,44.749,46.11,48.52,49.98,50.42,48.17,50.74,49.25,51.93,56.65,58.5
Equity(385 [BLK]),187.838,196.151,210.775,206.612,213.732,216.896,208.62,201.777,199.246,205.722,218.082,202.608,193.59,183.504,191.088,182.221,177.684,204.596,197.945,218.375,205.986,202.859,201.856,214.672,210.453,214.821,206.989,223.348,211.952,209.48,196.278,176.949,168.949,174.07,217.202,217.5,218.517,221.815,215.906,212.519,217.25,211.55,223.72
Equity(2970 [UTHR]),99.07,100.08,102.19,102.76,99.85,98.53,102.5,98.51,94.61,86.27,85.49,86.71,88.0,81.98,84.17,78.34,78.81,83.36,86.49,86.41,84.1,85.16,86.51,91.09,89.87,92.59,92.05,95.51,96.28,95.77,95.1,96.44,102.7,100.23,105.97,104.96,114.4,109.71,109.96,106.4,106.13,109.42,109.45
Equity(2975 [UTX]),72.474,73.767,77.023,75.661,76.786,75.839,74.013,70.718,67.137,71.774,73.126,70.393,70.882,71.575,69.871,66.878,67.096,68.385,67.929,71.08,68.9,71.853,72.021,74.419,72.467,73.604,69.673,70.698,66.688,68.23,68.469,60.856,60.756,60.398,63.782,64.916,63.254,66.538,66.8,65.98,65.59,64.08,65.78
Equity(396 [BMRN]),26.22,27.5,27.99,36.44,36.31,35.6,37.73,39.35,37.81,35.23,37.86,36.6,40.02,36.71,38.04,35.58,33.44,33.87,34.95,36.64,34.32,33.93,34.76,36.77,39.0,38.83,38.0,38.17,38.21,34.02,32.97,30.04,28.26,27.25,30.17,31.46,32.08,28.55,26.38,28.22,30.14,27.84,27.29
Equity(399 [BMY]),26.957,28.445,28.061,26.957,26.861,26.083,25.012,25.721,23.779,22.312,23.274,22.409,22.632,21.884,21.962,21.253,20.049,20.845,20.865,21.86,21.377,21.771,21.82,23.002,21.387,21.613,21.367,22.451,20.569,19.821,19.279,19.998,20.78,21.12,22.23,22.14,21.11,22.31,21.98,22.34,21.34,21.49,22.32
