,2007-11-18 00:00:00+00:00,2007-11-25 00:00:00+00:00,2007-12-02 00:00:00+00:00,2007-12-09 00:00:00+00:00,2007-12-16 00:00:00+00:00,2007-12-23 00:00:00+00:00,2007-12-30 00:00:00+00:00,2008-01-06 00:00:00+00:00,2008-01-13 00:00:00+00:00,2008-01-20 00:00:00+00:00,2008-01-27 00:00:00+00:00,2008-02-03 00:00:00+00:00,2008-02-10 00:00:00+00:00,2008-02-17 00:00:00+00:00,2008-02-24 00:00:00+00:00,2008-03-02 00:00:00+00:00,2008-03-09 00:00:00+00:00,2008-03-16 00:00:00+00:00,2008-03-23 00:00:00+00:00,2008-03-30 00:00:00+00:00,2008-04-06 00:00:00+00:00,2008-04-13 00:00:00+00:00,2008-04-20 00:00:00+00:00,2008-04-27 00:00:00+00:00,2008-05-04 00:00:00+00:00,2008-05-11 00:00:00+00:00,2008-05-18 00:00:00+00:00,2008-05-25 00:00:00+00:00,2008-06-01 00:00:00+00:00,2008-06-08 00:00:00+00:00,2008-06-15 00:00:00+00:00,2008-06-22 00:00:00+00:00,2008-06-29 00:00:00+00:00,2008-07-06 00:00:00+00:00,2008-07-13 00:00:00+00:00,2008-07-20 00:00:00+00:00,2008-07-27 00:00:00+00:00,2008-08-03 00:00:00+00:00,2008-08-10 00:00:00+00:00,2008-08-17 00:00:00+00:00,2008-08-24 00:00:00+00:00,2008-08-31 00:00:00+00:00,2008-09-07 00:00:00+00:00
Equity(182 [ANR]),24.9,25.72,28.1,30.85,31.32,33.8,33.25,29.69,28.35,24.51,31.73,35.11,35.77,34.93,41.71,40.54,40.95,40.24,37.44,43.48,47.83,46.66,51.82,51.0,50.53,58.46,68.43,73.27,81.68,86.95,94.25,94.8,102.83,85.87,96.8,94.27,88.45,104.44,96.08,90.2,98.67,99.1,92.5
Equity(184 [ANTM]),81.63,81.76,84.21,85.97,86.16,89.46,88.1,87.57,87.63,82.88,74.69,78.92,76.63,75.07,73.93,70.08,67.12,47.09,45.84,43.23,46.2,46.0,48.44,51.07,51.33,52.73,51.53,53.94,55.82,55.44,53.81,48.3,48.08,44.98,44.87,46.25,52.9,51.57,55.83,57.57,54.49,52.79,52.27
Equity(2761 [TDW]),48.413,50.186,48.578,51.32,53.516,55.533,55.841,54.222,52.87,50.486,49.462,54.063,51.132,53.556,54.53,55.936,53.954,52.061,48.794,53.585,57.092,55.199,62.332,63.049,64.742,59.552,63.855,65.888,68.07,68.67,65.78,63.82,64.239,60.0,60.45,58.89,57.89,55.52,54.97,55.88,57.41,60.67,57.54
Equity(188 [AON]),47.086,47.67,49.472,49.096,48.452,48.621,47.532,45.017,44.72,42.987,42.205,44.537,41.626,42.212,42.828,41.338,39.977,39.679,40.911,39.331,42.431,43.543,46.096,46.335,46.823,46.146,47.003,46.275,47.033,46.435,47.671,46.913,46.275,46.494,45.647,45.717,44.541,44.83,47.58,47.4,47.92,47.49,47.51
Equity(192 [APA]),98.918,101.108,96.321,98.958,104.382,107.616,107.925,106.87,104.412,95.519,92.27,98.141,100.293,105.835,109.444,114.432,115.938,117.175,107.488,118.761,126.103,131.61,142.318,137.614,128.636,135.487,143.296,139.222,133.879,133.719,138.273,136.745,136.915,133.01,124.422,110.94,109.6,113.74,105.21,106.74,111.57,114.38,106.34
Equity(195 [APC]),56.799,57.188,56.371,61.192,62.129,66.029,66.797,63.795,62.039,55.586,55.207,59.885,56.314,58.788,62.059,63.575,63.645,64.424,60.599,62.826,63.705,63.725,68.819,68.3,67.021,76.24,78.058,75.931,74.882,76.63,77.33,76.15,74.36,70.58,69.12,63.24,58.98,58.71,53.78,57.61,58.65,61.73,59.68
Equity(196 [APD]),93.604,92.222,97.76,100.454,100.079,99.517,100.408,95.533,89.549,84.367,88.588,91.491,88.36,90.906,92.581,90.49,86.874,88.32,89.311,90.574,96.965,94.167,101.276,100.887,97.821,97.493,101.863,98.04,101.465,102.6,102.271,102.201,98.62,97.12,96.61,97.22,95.39,92.96,89.92,90.55,92.89,91.85,91.09
Equity(2769 [TEL]),34.596,35.001,36.937,36.967,36.097,36.828,37.342,35.09,33.154,32.002,32.966,33.62,34.325,34.801,34.255,32.638,32.172,31.478,32.599,33.561,35.555,34.005,36.724,37.461,39.652,37.999,39.015,37.979,39.961,38.138,38.397,36.664,35.887,35.001,34.91,36.38,36.38,32.74,34.3,34.38,32.9,32.91,32.84
Equity(198 [APH]),41.576,41.156,43.304,46.111,45.557,46.466,47.125,42.888,39.091,38.722,39.231,39.771,37.452,38.322,37.373,36.943,35.904,35.109,35.569,36.648,41.117,41.077,44.926,46.285,47.665,46.285,47.385,45.766,46.615,47.365,48.75,47.87,45.28,44.96,45.21,51.34,48.29,46.94,50.54,51.95,49.5,47.52,46.76
Equity(201 [APOL]),76.58,71.1,76.52,76.65,75.29,73.65,70.31,69.07,76.81,77.12,71.85,80.64,73.94,69.49,62.85,61.38,53.5,59.6,58.76,41.21,48.45,46.76,47.04,47.95,53.62,48.01,46.71,43.43,47.79,47.74,52.24,52.83,47.95,55.18,55.12,59.02,60.73,63.7,62.95,64.68,64.739,63.68,64.03
Equity(2774 [TEX]),59.8,60.24,64.45,66.69,63.49,66.61,65.79,58.44,52.93,50.92,54.76,60.56,54.86,59.8,67.64,67.45,64.45,66.58,58.89,61.72,67.4,65.04,71.75,70.21,72.28,71.23,73.97,70.68,71.35,67.37,64.3,61.48,51.33,45.92,43.59,47.32,49.17,45.22,47.22,51.23,48.72,50.29,49.54
Equity(2782 [TGNA]),38.024,36.274,35.341,34.466,34.333,38.292,37.184,34.071,32.622,33.098,34.5,36.445,32.603,31.027,30.872,29.325,28.497,28.033,29.828,28.142,29.069,27.235,27.59,27.452,28.743,28.931,29.335,28.565,28.407,27.75,25.78,22.87,22.02,19.6,17.77,16.87,17.43,18.02,18.889,20.65,17.67,17.79,17.379
Equity(2783 [TGT]),53.435,56.697,59.474,55.051,51.134,50.261,50.321,47.683,49.537,49.686,51.174,56.578,52.066,52.77,51.776,52.313,51.706,49.549,52.054,49.409,52.373,51.677,54.292,53.675,53.606,51.945,54.709,51.878,53.194,52.357,53.373,49.824,47.721,46.754,44.601,46.724,44.431,44.541,48.588,51.24,52.66,53.02,55.04
Equity(216 [ARNC]),35.752,34.61,35.811,36.343,34.649,35.791,36.293,34.334,31.242,28.653,30.218,33.753,33.415,35.355,36.176,36.76,36.226,37.998,34.326,35.741,38.601,34.791,35.889,35.355,35.917,38.831,42.92,40.035,40.373,39.011,39.249,37.141,35.191,32.605,34.455,33.629,31.64,31.968,31.76,31.81,32.28,32.13,30.46
Equity(217 [ARO]),26.4,26.48,25.55,25.69,26.31,27.35,26.24,26.08,24.49,22.13,25.37,29.03,26.6,26.96,27.0,26.86,26.58,25.75,27.28,26.3,26.9,27.42,29.99,32.91,32.409,33.85,34.55,32.67,34.94,31.91,32.42,33.14,32.13,31.04,30.25,32.11,31.42,31.79,34.4,35.86,33.89,34.86,36.79
Equity(2797 [TIF]),46.603,47.463,45.92,46.781,44.437,45.953,45.765,41.061,35.524,37.201,36.973,40.545,39.553,38.223,37.033,37.35,37.191,37.459,38.461,41.002,42.905,40.713,41.859,44.31,44.111,42.278,48.027,45.944,48.854,45.436,46.502,45.16,42.1,40.32,37.03,39.64,37.24,37.0,41.23,41.59,39.96,44.17,43.31
Equity(2805 [TJX]),29.058,28.246,29.058,30.544,28.622,29.078,28.266,26.998,27.998,28.602,29.929,31.791,30.135,29.837,32.25,31.783,31.038,32.041,33.7,32.449,32.935,29.866,31.823,32.717,31.912,30.938,31.725,31.117,31.955,31.506,32.961,32.363,31.745,31.127,31.247,34.427,32.363,33.958,36.87,35.96,35.99,36.24,36.33
Equity(2806 [TK]),47.823,52.22,55.214,58.542,54.311,52.24,52.917,49.629,47.478,41.722,43.401,45.563,44.526,43.934,44.191,42.433,39.896,38.395,42.868,42.078,44.171,42.894,46.878,44.623,45.904,45.378,50.782,49.312,49.947,45.904,45.557,48.428,45.755,41.971,40.46,42.18,42.9,41.97,36.5,34.65,34.58,35.56,34.11
Equity(2813 [TMO]),57.56,57.21,57.64,57.87,57.28,58.46,58.19,55.94,54.99,52.02,51.61,52.38,55.42,57.22,56.17,55.93,53.57,53.3,54.27,56.44,57.95,54.46,56.72,55.97,58.65,56.26,57.94,57.91,59.02,57.92,58.71,57.55,55.32,56.76,57.15,55.94,58.8,60.2,61.0,62.7,61.28,60.56,60.35
Equity(245 [ATI]),92.854,92.299,96.722,94.966,88.929,86.361,86.926,82.098,76.655,66.979,65.432,73.383,75.941,81.751,82.921,76.685,69.467,73.059,72.204,70.962,83.485,77.969,73.894,72.165,72.075,74.699,81.149,73.944,74.721,65.944,65.635,62.407,60.175,52.424,50.163,53.799,45.291,45.799,47.991,48.887,48.66,49.0,46.75
Equity(2822 [TOL]),21.23,18.98,20.67,22.68,20.8,21.09,20.06,17.17,16.27,17.29,21.46,23.72,21.11,20.75,21.32,21.21,19.51,19.47,23.1,22.46,24.47,22.47,23.76,23.48,23.9,22.88,24.92,21.07,21.07,19.3,19.91,20.11,19.16,18.85,17.24,18.92,19.42,19.84,21.09,23.32,23.3,24.88,24.81
Equity(261 [ATVI]),20.17,19.49,22.15,26.79,26.72,28.77,29.27,27.84,27.14,26.9,26.44,26.43,26.69,26.99,27.2,27.22,27.29,26.94,26.55,27.29,27.4,27.1,27.49,27.34,27.16,31.64,32.94,32.84,33.75,34.02,34.37,35.85,33.71,30.9,32.549,37.24,35.44,35.24,32.6,34.15,33.98,32.82,32.8
Equity(2851 [TROW]),63.873,58.295,60.694,62.026,61.701,60.407,59.638,54.534,51.591,47.31,51.541,51.64,49.282,48.786,49.054,50.075,46.923,46.094,50.416,48.703,54.1,51.123,54.17,59.308,61.399,60.214,61.788,57.217,57.675,58.123,62.83,59.57,56.5,52.67,50.78,54.74,56.62,59.75,60.51,60.3,58.98,59.36,59.29
Equity(266 [AVB]),99.105,96.615,96.722,100.379,90.944,93.162,91.088,82.453,86.221,81.628,90.186,97.349,88.851,90.382,93.954,90.706,90.529,92.551,102.325,94.181,103.005,95.399,100.133,103.866,104.352,98.449,103.183,97.538,100.222,98.192,97.508,91.794,88.21,86.97,87.24,93.32,96.03,99.27,104.53,101.71,101.13,100.0,99.92
Equity(2857 [TRV]),51.806,50.716,52.19,53.508,52.056,53.063,53.488,50.771,50.84,45.634,44.883,49.032,45.999,47.294,47.323,45.851,46.352,44.652,47.505,47.137,49.006,49.006,50.01,49.91,51.749,50.208,50.517,48.847,49.513,47.25,47.84,45.63,44.3,44.34,44.12,43.95,42.33,44.06,44.39,44.46,44.31,44.16,44.53
Equity(276 [AVP]),41.045,40.562,40.444,40.71,38.73,40.326,39.4,38.474,37.902,35.567,34.198,35.341,38.474,38.72,37.542,37.69,36.502,37.69,39.324,38.68,40.552,39.611,39.809,39.77,39.106,38.987,39.127,38.321,38.879,37.037,37.137,35.703,35.275,35.236,35.076,36.042,36.201,42.402,44.144,43.19,43.24,42.83,43.32
Equity(279 [AVY]),49.808,48.898,50.457,51.726,49.511,51.306,52.126,49.169,47.334,45.148,45.031,51.462,48.954,49.686,49.715,50.086,47.096,45.876,46.918,47.007,52.211,48.276,51.67,48.443,49.112,48.512,50.618,48.355,50.745,48.643,47.711,45.856,43.248,42.346,41.959,44.805,43.407,43.714,46.451,47.483,47.81,48.24,48.98
Equity(2863 [TSN]),14.903,14.675,14.796,15.164,14.3,15.223,15.283,13.804,14.012,13.219,13.159,14.3,13.576,13.526,14.459,14.34,15.734,15.873,16.808,16.051,16.739,16.768,18.928,18.062,17.714,17.266,18.172,17.734,18.791,16.138,14.921,14.841,14.602,14.312,14.651,16.317,16.187,14.831,16.266,16.706,15.968,14.52,14.9
Equity(287 [AXE]),65.379,61.93,64.5,64.78,60.92,62.5,62.27,58.14,55.39,53.96,56.85,70.81,68.82,67.44,69.05,65.39,66.42,60.69,61.3,62.75,66.33,61.8,66.95,58.49,60.84,62.78,65.519,62.03,65.01,66.55,64.09,63.71,59.29,59.29,58.65,58.87,68.07,67.46,68.03,70.5,67.43,73.81,72.72
Equity(290 [AXP]),57.988,54.984,58.295,56.298,51.682,51.346,50.249,48.738,43.64,43.253,45.068,49.194,44.612,44.741,44.691,41.954,41.19,40.674,45.603,42.797,45.732,43.202,45.333,47.563,50.182,48.748,48.469,45.253,46.149,44.457,44.467,41.002,37.875,40.066,39.21,42.19,36.62,37.19,37.81,39.07,38.79,39.68,40.63
Equity(294 [AZO]),111.64,107.24,111.63,129.87,120.07,122.39,118.85,110.58,106.09,106.06,112.03,121.59,115.62,113.62,115.31,115.08,112.83,113.61,116.64,113.25,116.98,116.96,122.42,123.85,123.9,122.44,127.21,127.28,126.56,121.74,119.52,115.0,120.13,120.18,117.68,126.01,127.87,131.33,138.35,138.59,136.72,137.23,138.31
Equity(298 [BA]),88.587,88.144,91.097,91.707,87.041,87.681,86.874,84.482,79.264,77.177,75.829,81.469,78.477,84.264,82.147,81.9,75.777,75.411,73.996,72.68,74.837,76.034,77.814,83.928,84.769,83.544,84.647,80.98,82.262,72.711,74.659,75.365,66.509,64.074,62.892,67.722,63.438,61.63,67.86,64.45,65.55,65.56,65.87
Equity(2886 [TWI]),21.485,20.286,21.949,22.444,22.86,24.227,24.682,22.451,20.948,20.156,21.172,23.554,22.347,23.139,25.218,27.176,26.841,26.385,24.986,24.698,27.873,28.944,30.68,30.616,28.369,30.0,31.752,30.688,31.616,32.568,32.496,32.0,29.088,27.008,26.12,30.6,29.816,36.8,35.616,31.648,27.14,26.74,26.95
Equity(300 [BAC]),42.187,41.027,43.86,43.764,40.668,40.436,39.645,38.439,37.137,34.697,38.082,43.436,40.668,41.188,41.092,38.333,36.034,35.004,41.056,37.339,38.653,36.23,37.819,37.564,39.025,35.946,35.475,33.278,33.357,30.5,29.78,27.1,24.59,22.4,21.67,27.49,29.58,33.33,32.25,30.7,30.21,31.14,32.63
Equity(2893 [TWX]),17.036,16.465,17.061,17.2,16.695,16.419,16.458,15.727,15.826,15.361,14.788,15.885,15.41,16.508,16.3,15.489,14.744,13.921,14.07,13.762,14.486,14.159,14.725,15.141,15.647,15.786,16.342,15.786,15.818,15.21,15.369,14.543,14.363,14.632,13.726,14.642,14.552,14.174,15.539,16.106,15.977,16.37,16.7
Equity(309 [BAX]),57.627,57.261,59.22,59.814,57.669,59.079,58.245,57.272,63.248,62.702,60.558,61.064,60.211,58.91,59.178,58.592,57.577,56.072,57.846,57.298,59.679,60.357,61.065,61.772,62.579,61.035,61.055,60.078,60.885,60.94,61.87,62.64,62.91,64.12,65.239,68.94,67.97,68.4,71.15,69.97,70.49,67.76,69.79
Equity(310 [BBBY]),31.41,30.62,31.45,32.34,29.51,29.15,29.11,26.19,26.14,27.05,29.36,32.38,29.88,29.25,28.95,28.34,27.06,28.86,31.16,29.11,31.6,30.23,32.39,33.43,33.1,32.189,33.78,30.85,31.86,30.47,30.03,28.81,29.06,28.42,27.25,29.26,28.01,27.57,29.42,29.97,30.36,30.66,31.6
Equity(2896 [TXN]),31.397,30.576,31.229,32.128,32.93,33.434,33.128,30.2,29.577,29.141,29.468,31.282,29.377,29.903,29.942,29.734,29.079,27.997,28.067,28.126,29.665,29.198,29.377,29.337,29.576,29.686,31.657,31.618,32.344,31.11,30.044,29.277,28.391,27.326,27.385,28.7,23.9,24.14,25.74,25.52,24.65,24.51,24.43
Equity(2898 [TXT]),63.403,66.211,68.257,72.537,70.565,69.425,71.031,64.921,58.594,53.06,52.921,56.789,55.421,56.76,56.313,53.725,54.181,52.647,53.344,54.4,57.796,56.929,60.724,61.142,61.75,60.625,62.178,60.276,62.298,58.712,58.18,51.66,47.93,47.84,46.03,41.6,42.81,43.06,43.71,42.33,38.5,41.1,41.74
Equity(318 [BBT]),32.036,32.311,34.288,34.221,31.047,30.353,29.536,26.001,27.227,28.445,32.883,35.581,32.294,32.149,32.864,30.099,29.093,30.292,33.908,31.385,32.912,31.303,33.852,34.587,35.773,33.391,33.607,32.086,30.852,27.509,25.98,24.215,23.254,22.499,22.12,26.42,26.94,29.04,30.37,30.09,28.74,30.0,30.82
Equity(2907 [UAL]),40.127,37.621,38.285,39.641,34.385,33.431,32.253,31.0,32.07,32.94,34.87,41.14,39.96,37.35,35.49,30.3,28.09,22.68,23.17,21.19,21.2,22.9,22.85,15.21,15.89,13.71,13.81,7.52,8.54,8.64,6.86,7.16,5.56,3.86,3.63,5.45,7.65,8.2,11.13,14.18,12.72,11.11,12.41
Equity(321 [BBY]),46.421,47.59,50.593,52.238,49.89,52.01,51.822,47.184,43.924,43.974,44.998,48.168,46.409,44.342,43.944,42.742,39.621,39.761,42.146,40.307,42.623,40.923,43.557,44.942,44.773,41.793,44.872,43.158,46.537,44.234,45.55,41.932,39.919,39.59,37.61,39.0,38.29,39.75,42.78,46.84,45.14,44.77,45.79
Equity(329 [BCR]),84.457,83.173,84.118,84.696,83.093,93.244,94.587,90.258,96.06,96.36,91.346,96.599,95.393,96.15,95.772,94.476,92.542,95.632,99.33,97.187,98.283,95.114,97.057,92.596,93.305,91.059,91.089,90.35,91.039,89.272,90.739,88.134,87.994,86.716,88.014,91.14,95.26,92.07,93.36,93.94,95.71,93.45,94.49
Equity(2919 [UDR]),20.74,21.017,21.075,21.477,18.788,19.573,19.066,18.501,19.377,19.727,21.449,22.637,22.033,21.907,22.199,21.751,21.975,23.347,24.826,23.522,24.311,23.374,24.784,25.593,25.021,23.699,24.774,24.015,24.4,24.508,24.735,23.403,22.072,22.062,23.05,24.0,24.79,25.6,26.3,26.12,25.34,24.78,24.45
Equity(337 [BDX]),82.646,82.686,81.903,81.854,81.918,83.766,84.392,87.184,90.611,87.045,86.031,86.598,89.359,89.767,89.32,89.826,85.808,85.091,88.011,86.934,85.778,84.762,84.034,87.901,87.971,86.695,84.363,83.297,84.164,82.53,82.56,79.04,79.8,82.35,81.17,84.63,85.01,83.86,87.41,87.55,88.49,87.38,87.63
Equity(338 [BEAM]),78.38,76.261,75.173,74.643,73.368,72.27,71.515,69.769,66.69,64.542,66.287,68.063,63.948,63.74,64.095,64.116,63.07,62.389,65.083,63.011,72.937,69.977,70.45,67.569,68.507,68.043,70.842,68.519,68.976,66.276,65.68,63.991,61.918,54.452,53.688,56.587,58.354,56.894,60.22,60.85,58.45,58.82,59.33
Equity(345 [BEN]),118.272,118.381,122.477,120.35,110.407,114.463,113.686,106.326,101.594,90.18,97.999,106.226,97.292,96.535,96.754,93.995,89.373,90.09,98.746,94.426,101.002,97.599,99.755,93.448,101.631,99.725,102.958,97.569,101.012,99.425,106.561,100.214,95.77,91.14,88.4,92.68,96.16,100.38,104.49,105.48,102.0,104.5,105.22
Equity(351 [BG]),109.473,105.493,111.781,123.224,115.015,118.14,118.438,120.398,128.707,108.577,112.329,124.568,108.747,110.295,109.408,110.454,105.93,93.852,89.647,88.979,96.054,103.01,116.732,122.851,110.933,119.652,124.23,116.785,119.13,118.032,117.613,121.924,105.308,96.935,95.927,98.591,100.607,97.983,92.893,90.27,91.43,89.36,85.01
Equity(352 [BGC]),73.99,71.53,74.38,81.27,75.99,75.02,74.76,66.77,62.47,51.29,55.48,60.22,56.84,63.8,62.87,61.72,56.64,57.04,53.36,59.03,65.8,63.77,71.37,71.7,68.29,71.05,72.52,70.49,70.8,67.17,67.42,64.989,59.54,56.74,59.0,59.98,59.54,57.75,56.68,57.14,53.0,49.22,48.45
Equity(2942 [UNH]),53.373,54.023,54.952,56.601,56.681,58.939,58.229,55.951,55.861,54.353,49.956,50.056,48.158,47.698,47.319,46.439,45.171,37.158,35.289,34.37,36.5,35.87,37.25,33.99,33.47,32.94,32.32,34.75,34.21,33.03,30.74,27.12,26.01,22.96,22.16,23.9,27.45,28.13,31.0,33.01,30.61,30.45,29.28
Equity(2944 [UNM]),23.834,23.191,24.586,25.388,23.141,23.537,23.636,22.102,22.181,20.409,20.446,23.228,22.542,23.307,23.933,22.761,21.618,20.953,21.628,21.618,22.87,22.353,23.347,23.702,24.749,23.573,24.45,24.101,24.002,22.676,23.214,22.028,20.942,20.862,20.613,22.247,21.92,23.41,24.21,24.79,24.5,25.41,25.71
Equity(2945 [UNP]),62.397,61.509,62.456,66.764,64.645,62.397,63.243,59.436,56.5,54.687,59.322,63.362,62.065,61.793,61.461,61.773,59.248,61.002,60.659,62.13,66.424,64.709,68.62,69.868,72.994,72.695,76.035,75.617,81.81,77.691,75.318,76.624,73.584,70.614,71.681,72.299,77.232,79.176,82.903,76.614,79.285,83.9,81.96
Equity(362 [BHI]),80.125,81.876,79.847,83.01,82.314,81.607,82.165,79.19,78.892,71.382,71.789,64.005,63.686,66.666,68.749,67.065,67.643,67.603,65.341,67.125,71.919,71.57,80.53,81.606,77.036,80.51,85.201,85.321,88.466,87.068,85.451,84.283,87.597,84.742,81.218,81.717,82.885,83.85,77.2,77.76,80.47,80.01,76.39
Equity(2947 [UNT]),46.17,45.54,44.72,45.58,45.34,44.86,45.83,47.68,46.3,45.74,46.56,50.6,51.45,52.36,54.21,55.15,54.88,55.45,52.95,55.84,59.65,59.35,63.25,64.099,63.6,72.69,75.99,73.97,76.69,79.55,78.83,81.01,81.08,82.43,79.8,75.12,67.92,67.65,60.87,60.85,66.31,67.73,62.69
Equity(365 [BIDU]),314.99,308.86,381.96,390.0,392.91,380.45,398.87,360.999,329.25,273.04,299.47,269.59,233.91,259.1,244.39,251.33,242.93,268.05,207.9,247.21,293.89,284.23,341.0,363.69,361.5,346.28,364.59,328.71,345.06,345.04,326.84,322.89,313.24,316.0,305.08,291.54,332.4,344.17,319.26,321.01,324.02,313.72,308.54
Equity(366 [BIG]),19.87,20.87,18.67,17.95,16.72,16.53,15.77,13.97,12.62,14.41,15.34,17.51,16.49,17.57,17.07,16.85,20.76,20.4,21.8,22.42,23.24,21.27,23.25,25.75,28.31,27.8,28.61,26.91,31.06,30.65,33.82,33.04,32.2,32.34,30.08,29.08,27.79,31.16,32.96,34.71,33.46,29.57,30.22
Equity(367 [BIIB]),70.04,69.51,74.12,74.94,58.79,57.67,57.84,55.22,59.02,59.91,58.92,61.76,61.5,62.2,60.34,58.36,56.2,60.33,59.0,60.73,64.01,64.22,65.0,65.12,62.31,62.07,63.5,61.02,62.75,62.42,59.9,58.01,57.04,58.2,62.2,64.65,69.5,50.01,49.9,54.65,52.38,50.93,50.34
Equity(2951 [UPL]),66.88,66.53,64.9,67.91,69.44,68.63,71.94,71.81,70.58,65.5,65.66,69.97,72.29,75.67,76.94,78.47,75.42,79.1,71.67,77.94,78.97,81.9,85.01,86.35,84.87,86.87,88.77,88.7,86.97,98.55,93.38,95.4,99.69,88.44,86.12,78.01,70.38,70.23,64.54,64.26,65.65,68.15,62.6
Equity(2952 [UPS]),70.601,69.533,72.239,72.719,71.19,70.984,70.16,66.68,68.229,65.846,68.601,72.337,69.636,71.451,70.928,69.301,70.998,68.679,70.702,71.294,73.415,69.942,72.211,71.747,72.3,69.35,70.265,66.542,70.513,68.101,67.823,65.896,59.929,59.046,57.576,60.376,62.104,61.816,65.231,65.668,63.52,64.12,65.01
Equity(2953 [URBN]),24.92,24.75,26.2,28.21,27.46,27.1,26.99,27.1,25.25,24.25,27.04,29.0,30.31,28.58,29.66,28.78,28.97,30.22,30.73,30.27,32.54,30.51,31.73,33.62,33.63,32.9,30.96,29.73,32.189,31.21,33.65,33.87,31.83,31.03,29.26,32.0,30.71,33.0,35.59,35.64,35.61,35.62,37.06
Equity(2956 [URS]),62.4,58.53,57.49,55.27,53.4,54.29,54.8,52.18,45.3,40.96,41.8,46.37,45.39,46.57,48.99,40.28,35.93,33.82,32.369,32.83,37.18,35.84,39.79,41.68,41.47,42.86,46.67,44.08,47.81,46.98,46.3,45.8,43.17,37.81,41.28,41.03,42.14,41.47,46.3,46.91,45.83,47.96,46.53
Equity(373 [BK]),45.967,44.611,47.116,48.099,47.263,48.315,47.647,47.303,45.682,43.212,43.34,47.153,45.612,45.691,45.533,43.33,43.064,42.471,45.819,40.782,40.18,42.145,41.849,44.074,45.008,42.792,45.246,43.269,44.233,40.875,41.392,40.259,38.372,36.803,35.422,35.72,35.06,35.51,37.45,37.13,34.39,34.61,34.83
Equity(2959 [USB]),30.196,29.984,31.791,31.57,31.397,31.012,30.965,28.658,29.057,29.388,32.085,33.097,31.481,31.812,32.036,31.17,30.06,30.732,33.603,32.195,32.729,32.156,33.084,34.395,34.109,33.074,33.429,32.216,32.719,31.615,30.392,29.249,28.31,27.67,25.74,28.39,28.9,30.8,31.46,31.58,31.44,31.86,32.369
Equity(385 [BLK]),189.454,187.838,196.151,210.775,206.612,213.732,216.896,208.62,201.777,199.246,205.722,218.082,202.608,193.59,183.504,191.088,182.221,177.684,204.596,197.945,218.375,205.986,202.859,201.856,214.672,210.453,214.821,206.989,223.348,211.952,209.48,196.278,176.949,168.949,174.07,217.202,217.5,218.517,221.815,215.906,212.519,217.25,219.7
Equity(2970 [UTHR]),99.99,99.07,100.08,102.19,102.76,99.85,98.53,102.5,98.51,94.61,86.27,85.49,86.71,88.0,81.98,84.17,78.34,78.81,83.36,86.49,86.41,84.1,85.16,86.51,91.09,89.87,92.59,92.05,95.51,96.28,95.77,95.1,96.44,102.7,100.23,105.97,104.96,114.4,109.71,109.96,106.4,106.13,106.9
Equity(2975 [UTX]),73.303,72.474,73.767,77.023,75.661,76.786,75.839,74.013,70.718,67.137,71.774,73.126,70.393,70.882,71.575,69.871,66.878,67.096,68.385,67.929,71.08,68.9,71.853,72.021,74.419,72.467,73.604,69.673,70.698,66.688,68.23,68.469,60.856,60.756,60.398,63.782,64.916,63.254,66.538,66.8,65.98,65.59,66.16
Equity(396 [BMRN]),26.72,26.22,27.5,27.99,36.44,36.31,35.6,37.73,39.35,37.81,35.23,37.86,36.6,40.02,36.71,38.04,35.58,33.44,33.87,34.95,36.64,34.32,33.93,34.76,36.77,39.0,38.83,38.0,38.17,38.21,34.02,32.97,30.04,28.26,27.25,30.17,31.46,32.08,28.55,26.38,28.22,30.14,29.87
Equity(399 [BMY]),26.678,26.957,28.445,28.061,26.957,26.861,26.083,25.012,25.721,23.779,22.312,23.274,22.409,22.632,21.884,21.962,21.253,20.049,20.845,20.865,21.86,21.377,21.771,21.82,23.002,21.387,21.613,21.367,22.451,20.569,19.821,19.279,19.998,20.78,21.12,22.23,22.14,21.11,22.31,21.98,22.34,21.34,21.53
Equity(2981 [VAL]),25.508,22.314,22.079,23.215,22.775,22.011,22.461,21.091,19.573,17.868,18.085,20.352,20.391,21.85,22.008,21.377,19.77,19.751,19.258,19.109,21.67,20.499,21.392,21.869,22.097,21.71,22.395,21.412,22.395,21.075,20.965,19.625,18.9,18.5,18.99,21.05,21.25,21.74,23.63,24.44,23.97,23.66,23.93
Equity(2982 [VAR]),49.31,49.22,49.96,49.65,51.29,52.8,52.82,52.06,54.26,51.33,51.82,53.59,51.43,52.61,52.97,52.45,48.45,45.53,46.87,47.18,49.78,46.96,45.43,47.7,46.9,45.89,45.95,45.64,47.54,47.78,51.33,51.28,51.43,50.87,49.98,51.98,58.78,59.15,63.9,64.97,64.15,63.16,62.84
Equity(2989 [VFC]),75.199,73.518,73.069,71.103,69.153,72.935,69.153,62.821,70.266,66.967,72.767,78.558,78.528,78.006,77.199,74.885,73.963,75.68,78.309,75.184,77.654,75.471,78.27,75.839,76.801,72.931,76.613,73.209,75.114,72.78,72.78,69.74,72.11,74.49,70.64,73.52,72.35,70.99,77.57,77.97,77.82,79.25,79.79
